,x,y,z,vx,vy,vz
0,0.4419458813328,-0.5785885063549999,0.4419458813328,0.46153894,-0.033775792,-0.32276499
1,-0.10995386866719999,0.026614301645,-0.10995386866719999,-0.57578009,1.107815,-0.29340765
2,-0.07880233566719998,0.022565544645,-0.07880233566719998,-0.55399138,-0.17386098,0.059250806
3,1.4581113213327999,1.388753263645,1.4581113213327999,-0.090265878,0.32661179,-0.31059352
4,-0.05354669496719999,0.484110633645,-0.05354669496719999,0.011854652,-0.01187402,-0.40556487
5,-0.4000096986672,-0.099935281355,-0.4000096986672,-0.70900804,-0.64990276,0.39794922
6,-0.44118362866719996,-1.455856836355,-0.44118362866719996,0.041344516,0.71818507,0.42262292
7,-0.9606498486671999,0.589242553645,-0.9606498486671999,-0.51185983,0.2201895,-0.52993709
8,2.1977728213328,0.736525993645,2.1977728213328,0.29209882,0.053339254,-0.47229016
9,-1.0202021086672,0.390932923645,-1.0202021086672,-0.12024228,-0.2312551,-0.22785689
10,0.2898363113328,-0.08220593735500001,0.2898363113328,-0.40420324,0.42230287,-0.47567162
11,2.3115752213328,2.2881639636449997,2.3115752213328,-0.24477883,-0.084656693,0.14539891
12,0.6154872713328,0.441618723645,0.6154872713328,0.080642156,0.92654443,0.49423912
13,2.0913732213328,-0.5580128663549999,2.0913732213328,-0.49427491,0.22328275,0.18034133
14,0.19148007133279998,-1.044984426355,0.19148007133279998,-0.069145992,-0.16659899,-0.68207568
15,-0.4128763986672,0.20797125364499996,-0.4128763986672,-0.37122175,0.26815066,0.37048298
16,-4.2581421786672,-0.6218125463549999,-4.2581421786672,0.012222637,0.044264141,-0.052555166
17,-0.5942606986672,-0.6912724563549999,-0.5942606986672,0.038855735,-0.012522225,0.0074053882
18,-0.05423822666719999,-0.625410096355,-0.05423822666719999,-0.35831872,0.14258298,0.47677302
19,0.2124184913328,-0.6677108063549999,0.2124184913328,-0.26484033,-0.17190184,-0.44283473
20,-0.31956097866719996,-0.169775866355,-0.31956097866719996,0.8073107,0.17237021,-0.23092064
21,1.7763684213328,0.149606933645,1.7763684213328,0.32501838,-0.032121219,-0.068611786
22,0.5393302413328,-0.313232236355,0.5393302413328,0.16663916,-0.31408864,-0.16349158
23,-0.7636038686672,-1.0835991363550002,-0.7636038686672,0.21907435,-0.039065514,0.039196294
24,-0.6761246986671999,-0.963999946355,-0.6761246986671999,-0.039653774,-0.45845926,0.39402243
25,-0.23501026866719998,-0.335411276355,-0.23501026866719998,0.10830878,0.30374211,0.4948186
26,0.6270291813328001,-1.0545252363550002,0.6270291813328001,0.13628508,0.48389223,0.055416401
27,0.3592617813328,0.13448217364499998,0.3592617813328,-0.11596682,0.037767682,-0.098634623
